Datetime,Max_Temperature,Min_Temperature,Rainfall,Relative_Humidity
2023-05-08 21:00:00,29.4,24.9,0.0,84.0
2023-05-08 22:00:00,28.0,24.2,0.0,91.0
2023-05-08 23:00:00,29.2,24.4,0.0,76.0
2023-05-09 00:00:00,25.6,23.6,0.0,77.0
2023-05-09 01:00:00,26.6,24.4,0.0,88.0
2023-05-09 02:00:00,28.5,23.8,0.0,79.0
2023-05-09 03:00:00,26.1,22.5,0.0,92.0
2023-05-09 04:00:00,30.4,24.4,0.0,76.0
2023-05-09 05:00:00,30.9,23.0,0.0,77.0
2023-05-09 06:00:00,26.0,22.7,0.0,95.0
2023-05-09 07:00:00,30.8,23.0,0.0,92.0
2023-05-09 08:00:00,31.2,23.7,0.0,88.0
2023-05-09 09:00:00,26.5,24.9,0.0,83.0
2023-05-09 10:00:00,25.5,24.6,0.0,90.0
2023-05-09 11:00:00,30.9,24.3,0.0,83.0
2023-05-09 12:00:00,31.1,23.2,0.0,90.0
2023-05-09 13:00:00,31.4,23.0,0.0,87.0
2023-05-09 14:00:00,29.9,24.6,0.0,89.0
2023-05-09 15:00:00,30.5,24.1,0.0,75.0
2023-05-09 16:00:00,26.3,22.6,0.0,90.0
2023-05-09 17:00:00,31.8,23.1,0.0,84.0
2023-05-09 18:00:00,30.8,24.7,0.0,90.0
2023-05-09 19:00:00,27.7,24.9,0.0,85.0
2023-05-09 20:00:00,25.0,24.3,0.0,86.0
2023-05-09 21:00:00,25.6,24.1,0.0,78.0
2023-05-09 22:00:00,31.2,23.4,0.0,94.0
2023-05-09 23:00:00,27.4,24.5,0.0,91.0
2023-05-10 00:00:00,25.5,23.9,0.0,79.0
2023-05-10 01:00:00,30.9,23.0,0.0,81.0
2023-05-10 02:00:00,30.5,22.4,0.0,87.0
2023-05-10 03:00:00,29.7,22.3,0.0,91.0
2023-05-10 04:00:00,25.8,22.2,0.0,87.0
2023-05-10 05:00:00,31.6,22.2,0.0,81.0
2023-05-10 06:00:00,29.4,23.9,0.0,92.0
2023-05-10 07:00:00,31.7,23.2,0.0,80.0
2023-05-10 08:00:00,27.1,22.7,0.0,80.0
2023-05-10 09:00:00,27.4,24.4,0.0,75.0
2023-05-10 10:00:00,25.3,23.5,0.0,93.0
2023-05-10 11:00:00,29.2,22.4,0.0,84.0
2023-05-10 12:00:00,29.2,24.1,0.0,92.0
2023-05-10 13:00:00,29.8,24.4,0.0,93.0
2023-05-10 14:00:00,28.4,23.7,0.0,75.0
2023-05-10 15:00:00,27.9,24.2,0.0,92.0
2023-05-10 16:00:00,27.9,23.2,0.0,78.0
2023-05-10 17:00:00,25.2,22.6,0.0,94.0
2023-05-10 18:00:00,30.2,22.5,0.0,79.0
2023-05-10 19:00:00,27.1,22.7,0.0,87.0
2023-05-10 20:00:00,26.5,24.5,0.0,94.0
2023-05-10 21:00:00,30.0,22.3,0.0,94.0
2023-05-10 22:00:00,30.2,22.0,0.0,75.0
2023-05-10 23:00:00,27.9,22.3,0.0,89.0
2023-05-11 00:00:00,28.1,24.1,0.0,81.0
2023-05-11 01:00:00,26.3,23.3,0.0,89.0
2023-05-11 02:00:00,26.8,23.0,0.0,78.0
2023-05-11 03:00:00,27.3,24.0,0.0,77.0
2023-05-11 04:00:00,30.1,24.7,0.0,93.0
2023-05-11 05:00:00,28.2,23.8,0.0,91.0
2023-05-11 06:00:00,30.5,22.6,0.0,77.0
2023-05-11 07:00:00,29.2,24.4,18.2,89.0
2023-05-11 08:00:00,31.9,22.5,16.7,95.0
2023-05-11 09:00:00,28.5,23.4,0.0,75.0
2023-05-11 10:00:00,27.8,22.1,0.0,85.0
2023-05-11 11:00:00,30.3,22.8,0.0,78.0
2023-05-11 12:00:00,26.9,23.5,0.0,81.0
2023-05-11 13:00:00,25.5,24.2,0.0,89.0
2023-05-11 14:00:00,27.6,24.1,0.0,84.0
2023-05-11 15:00:00,31.3,24.5,0.0,84.0
2023-05-11 16:00:00,30.1,22.7,0.0,80.0
2023-05-11 17:00:00,27.2,24.0,0.0,92.0
2023-05-11 18:00:00,29.2,24.3,0.0,81.0
2023-05-11 19:00:00,25.7,24.2,0.0,94.0
2023-05-11 20:00:00,27.3,23.0,0.0,87.0
2023-05-11 21:00:00,29.8,23.4,0.0,87.0
2023-05-11 22:00:00,28.6,22.8,0.0,88.0
2023-05-11 23:00:00,31.3,22.7,0.0,77.0
2023-05-12 00:00:00,29.4,22.1,0.0,95.0
2023-05-12 01:00:00,31.0,24.5,0.0,91.0
2023-05-12 02:00:00,26.9,22.7,0.0,89.0
2023-05-12 03:00:00,25.7,22.8,0.0,87.0
2023-05-12 04:00:00,26.9,22.6,0.0,90.0
2023-05-12 05:00:00,26.5,23.1,0.0,81.0
2023-05-12 06:00:00,25.4,23.9,0.0,80.0
2023-05-12 07:00:00,27.6,23.4,0.0,77.0
2023-05-12 08:00:00,25.0,22.4,0.0,77.0
2023-05-12 09:00:00,31.0,24.1,0.0,93.0
2023-05-12 10:00:00,31.2,24.2,0.0,94.0
2023-05-12 11:00:00,30.8,22.7,0.0,88.0
2023-05-12 12:00:00,28.3,23.8,0.0,92.0
2023-05-12 13:00:00,26.9,22.3,0.0,82.0
2023-05-12 14:00:00,30.4,24.3,0.0,93.0
2023-05-12 15:00:00,28.8,23.6,0.0,75.0
2023-05-12 16:00:00,30.6,23.5,0.0,79.0
2023-05-12 17:00:00,27.0,23.6,0.0,82.0
2023-05-12 18:00:00,29.2,24.1,0.0,86.0
2023-05-12 19:00:00,25.3,23.2,0.0,90.0
2023-05-12 20:00:00,26.7,24.3,0.0,85.0
2023-05-12 21:00:00,32.0,24.7,0.0,79.0
2023-05-12 22:00:00,25.9,22.6,0.0,89.0
2023-05-12 23:00:00,30.0,24.5,0.0,85.0
2023-05-13 00:00:00,31.4,22.9,0.0,88.0
2023-05-13 01:00:00,25.8,22.1,0.0,78.0
2023-05-13 02:00:00,30.2,22.5,0.0,82.0
2023-05-13 03:00:00,30.4,24.0,0.0,91.0
2023-05-13 04:00:00,28.3,25.0,0.0,86.0
2023-05-13 05:00:00,27.4,22.5,0.0,78.0
2023-05-13 06:00:00,26.7,22.2,0.0,84.0
2023-05-13 07:00:00,28.8,24.1,0.0,91.0
2023-05-13 08:00:00,27.9,22.1,0.0,80.0
2023-05-13 09:00:00,30.8,24.1,0.0,83.0
2023-05-13 10:00:00,30.7,22.4,0.0,81.0
2023-05-13 11:00:00,28.9,22.5,0.0,77.0
2023-05-13 12:00:00,26.7,22.9,0.0,81.0
2023-05-13 13:00:00,27.1,23.7,0.0,75.0
2023-05-13 14:00:00,31.2,24.6,0.0,75.0
2023-05-13 15:00:00,25.5,24.7,0.0,91.0
2023-05-13 16:00:00,26.5,22.6,0.0,88.0
2023-05-13 17:00:00,29.8,24.1,0.0,80.0
2023-05-13 18:00:00,30.7,22.2,0.0,86.0
2023-05-13 19:00:00,27.3,24.7,0.0,83.0
2023-05-13 20:00:00,30.9,24.6,0.0,83.0
2023-05-13 21:00:00,31.7,22.6,0.0,79.0
2023-05-13 22:00:00,30.3,24.4,0.0,83.0
2023-05-13 23:00:00,30.1,23.8,0.0,90.0
2023-05-14 00:00:00,26.5,24.9,0.0,90.0
2023-05-14 01:00:00,26.6,23.8,0.0,82.0
2023-05-14 02:00:00,29.0,24.3,0.0,87.0
2023-05-14 03:00:00,29.3,22.2,0.0,92.0
2023-05-14 04:00:00,26.0,22.1,0.0,86.0
2023-05-14 05:00:00,28.6,22.5,10.0,77.0
2023-05-14 06:00:00,29.3,23.7,0.0,92.0
2023-05-14 07:00:00,28.0,23.7,0.0,79.0
2023-05-14 08:00:00,25.5,24.8,0.0,91.0
2023-05-14 09:00:00,26.3,22.2,0.0,82.0
2023-05-14 10:00:00,28.0,24.8,0.0,83.0
2023-05-14 11:00:00,26.2,22.1,0.0,91.0
2023-05-14 12:00:00,27.8,22.2,0.0,92.0
2023-05-14 13:00:00,30.9,24.5,0.0,84.0
2023-05-14 14:00:00,26.5,22.7,0.0,94.0
2023-05-14 15:00:00,30.4,23.7,0.0,93.0
2023-05-14 16:00:00,30.6,22.0,3.6,91.0
2023-05-14 17:00:00,27.9,22.8,0.0,95.0
2023-05-14 18:00:00,26.9,22.9,0.0,87.0
2023-05-14 19:00:00,31.6,24.5,0.0,81.0
2023-05-14 20:00:00,31.2,24.9,0.0,84.0
2023-05-14 21:00:00,31.0,24.7,0.0,94.0
2023-05-14 22:00:00,26.2,23.9,0.0,94.0
2023-05-14 23:00:00,26.6,22.9,18.0,82.0
2023-05-15 00:00:00,26.2,23.4,0.0,94.0
2023-05-15 01:00:00,31.2,24.1,0.0,91.0
2023-05-15 02:00:00,27.1,22.1,0.0,79.0
2023-05-15 03:00:00,30.7,22.4,0.0,87.0
2023-05-15 04:00:00,31.7,23.1,0.0,86.0
2023-05-15 05:00:00,25.3,22.6,0.0,93.0
2023-05-15 06:00:00,25.5,24.2,0.0,81.0
2023-05-15 07:00:00,26.4,22.3,0.0,86.0
2023-05-15 08:00:00,29.6,24.6,0.0,94.0
2023-05-15 09:00:00,27.0,24.8,0.0,92.0
2023-05-15 10:00:00,26.4,22.8,0.0,77.0
2023-05-15 11:00:00,28.4,22.7,0.0,81.0
2023-05-15 12:00:00,30.6,23.5,0.0,79.0
2023-05-15 13:00:00,25.0,24.8,0.0,82.0
2023-05-15 14:00:00,26.8,22.9,0.0,88.0
2023-05-15 15:00:00,25.7,22.3,0.0,81.0
2023-05-15 16:00:00,27.9,22.7,0.0,90.0
2023-05-15 17:00:00,30.1,22.5,0.0,88.0
2023-05-15 18:00:00,28.2,23.7,7.1,79.0
2023-05-15 19:00:00,31.8,22.8,0.0,95.0
2023-05-15 20:00:00,26.5,22.0,0.0,80.0
2023-05-15 21:00:00,29.5,23.8,0.0,92.0
2023-05-15 22:00:00,29.6,23.9,0.0,77.0
2023-05-15 23:00:00,25.2,23.5,0.0,81.0
2023-05-16 00:00:00,30.2,24.1,0.0,85.0
2023-05-16 01:00:00,31.6,24.5,0.0,88.0
2023-05-16 02:00:00,26.6,24.6,19.6,84.0
2023-05-16 03:00:00,26.9,23.0,16.8,91.0
2023-05-16 04:00:00,29.6,23.2,0.0,79.0
2023-05-16 05:00:00,31.8,23.3,0.0,76.0
2023-05-16 06:00:00,31.3,24.1,0.0,84.0
2023-05-16 07:00:00,25.0,23.9,0.0,85.0
2023-05-16 08:00:00,30.3,24.3,0.0,89.0
2023-05-16 09:00:00,27.1,25.0,0.0,77.0
2023-05-16 10:00:00,25.7,23.7,0.0,80.0
2023-05-16 11:00:00,28.0,23.7,0.0,82.0
2023-05-16 12:00:00,27.4,23.2,0.0,94.0
2023-05-16 13:00:00,27.9,24.7,0.0,80.0
2023-05-16 14:00:00,28.6,24.0,0.0,76.0
2023-05-16 15:00:00,29.8,23.2,0.0,94.0
2023-05-16 16:00:00,28.6,24.5,0.0,83.0
2023-05-16 17:00:00,28.1,22.6,0.0,83.0
2023-05-16 18:00:00,30.4,24.6,0.0,81.0
2023-05-16 19:00:00,29.3,24.1,0.0,77.0
2023-05-16 20:00:00,27.9,23.4,0.0,82.0
2023-05-16 21:00:00,26.5,23.4,0.0,82.0
2023-05-16 22:00:00,26.5,24.9,0.0,78.0
2023-05-16 23:00:00,26.3,22.9,0.0,82.0
2023-05-17 00:00:00,28.3,23.6,0.0,94.0
2023-05-17 01:00:00,29.3,22.0,0.0,83.0
2023-05-17 02:00:00,30.9,22.7,0.0,80.0
2023-05-17 03:00:00,31.9,23.4,0.0,87.0
2023-05-17 04:00:00,31.8,24.2,0.0,86.0
2023-05-17 05:00:00,28.4,24.7,0.0,89.0
2023-05-17 06:00:00,30.1,24.9,0.0,87.0
2023-05-17 07:00:00,27.9,22.9,11.4,75.0
2023-05-17 08:00:00,31.7,22.6,0.0,81.0
2023-05-17 09:00:00,29.6,22.0,0.0,76.0
2023-05-17 10:00:00,25.5,22.5,0.0,78.0
2023-05-17 11:00:00,25.6,22.9,0.0,90.0
2023-05-17 12:00:00,27.5,22.3,0.0,94.0
2023-05-17 13:00:00,26.1,24.5,0.0,88.0
2023-05-17 14:00:00,25.9,24.9,0.0,88.0
2023-05-17 15:00:00,28.7,22.9,0.0,80.0
2023-05-17 16:00:00,28.5,23.9,0.0,90.0
2023-05-17 17:00:00,29.4,23.2,0.0,92.0
2023-05-17 18:00:00,28.9,,0.0,87.0
2023-05-17 19:00:00,29.3,22.8,0.0,75.0
2023-05-17 20:00:00,26.2,23.6,0.0,75.0
2023-05-17 21:00:00,31.3,24.0,0.0,88.0
2023-05-17 22:00:00,31.2,24.0,0.0,84.0
2023-05-17 23:00:00,27.1,24.0,0.0,80.0
2023-05-18 00:00:00,26.9,23.6,0.0,91.0
2023-05-18 01:00:00,29.5,23.5,0.0,78.0
2023-05-18 02:00:00,27.7,22.5,0.0,86.0
2023-05-18 03:00:00,26.5,22.9,0.0,88.0
2023-05-18 04:00:00,30.1,24.7,0.0,76.0
2023-05-18 05:00:00,29.3,24.1,0.0,83.0
2023-05-18 06:00:00,29.8,23.3,3.5,93.0
2023-05-18 07:00:00,29.8,23.3,0.0,93.0
2023-05-18 08:00:00,28.2,24.0,0.0,85.0
2023-05-18 09:00:00,30.7,24.5,0.0,77.0
2023-05-18 10:00:00,30.3,23.9,7.7,93.0
2023-05-18 11:00:00,31.8,22.9,0.0,92.0
2023-05-18 12:00:00,27.4,24.4,0.0,94.0
2023-05-18 13:00:00,29.6,24.0,0.0,81.0
2023-05-18 14:00:00,31.1,22.5,0.0,77.0
2023-05-18 15:00:00,30.8,22.8,0.0,76.0
2023-05-18 16:00:00,26.4,23.1,0.0,94.0
2023-05-18 17:00:00,31.1,22.3,8.1,76.0
2023-05-18 18:00:00,30.0,23.5,0.0,85.0
2023-05-18 19:00:00,30.9,23.2,0.0,77.0
2023-05-18 20:00:00,30.1,22.8,0.0,81.0
2023-05-18 21:00:00,27.6,22.2,0.0,88.0
2023-05-18 22:00:00,29.0,22.4,0.0,83.0
2023-05-18 23:00:00,30.8,22.9,0.0,89.0
2023-05-19 00:00:00,27.5,23.5,0.0,79.0
2023-05-19 01:00:00,28.5,22.9,0.0,78.0
2023-05-19 02:00:00,28.7,24.8,0.0,82.0
2023-05-19 03:00:00,27.3,22.2,0.0,94.0
2023-05-19 04:00:00,25.1,24.6,0.0,87.0
2023-05-19 05:00:00,30.6,23.1,0.0,90.0
2023-05-19 06:00:00,30.0,22.2,0.0,82.0
2023-05-19 07:00:00,30.2,22.8,0.0,82.0
2023-05-19 08:00:00,31.8,24.5,0.0,94.0
2023-05-19 09:00:00,29.4,24.9,0.0,94.0
2023-05-19 10:00:00,25.3,23.2,0.0,85.0
2023-05-19 11:00:00,28.9,24.1,0.0,94.0
2023-05-19 12:00:00,27.0,22.3,0.0,88.0
2023-05-19 13:00:00,30.9,22.4,0.0,77.0
2023-05-19 14:00:00,28.9,23.5,0.0,86.0
2023-05-19 15:00:00,25.7,22.2,0.0,89.0
2023-05-19 16:00:00,30.2,24.4,0.0,83.0
2023-05-19 17:00:00,31.7,23.2,0.0,87.0
2023-05-19 18:00:00,30.1,24.8,0.0,88.0
2023-05-19 19:00:00,25.9,23.4,0.0,80.0
2023-05-19 20:00:00,31.2,24.1,0.0,94.0
2023-05-19 21:00:00,27.1,23.9,0.0,92.0
2023-05-19 22:00:00,25.9,22.9,0.0,79.0
2023-05-19 23:00:00,30.1,22.2,0.0,78.0
2023-05-20 00:00:00,26.2,23.0,0.0,91.0
2023-05-20 01:00:00,30.4,23.4,0.0,77.0
2023-05-20 02:00:00,27.6,24.1,0.0,82.0
2023-05-20 03:00:00,30.0,24.5,0.0,76.0
2023-05-20 04:00:00,31.5,23.9,0.0,78.0
2023-05-20 05:00:00,29.2,22.7,0.0,88.0
2023-05-20 06:00:00,31.1,23.2,0.0,90.0
2023-05-20 07:00:00,29.9,22.1,0.0,93.0
2023-05-20 08:00:00,29.1,24.8,0.0,83.0
2023-05-20 09:00:00,31.9,22.2,0.0,77.0
2023-05-20 10:00:00,25.1,22.3,0.0,90.0
2023-05-20 11:00:00,30.2,24.5,0.0,89.0
2023-05-20 12:00:00,30.6,23.1,0.0,77.0
2023-05-20 13:00:00,30.2,22.8,0.0,79.0
2023-05-20 14:00:00,30.2,23.1,0.0,93.0
2023-05-20 15:00:00,28.4,22.0,0.0,94.0
2023-05-20 16:00:00,31.2,22.5,0.0,93.0
2023-05-20 17:00:00,31.2,22.8,0.0,94.0
2023-05-20 18:00:00,25.3,23.4,0.0,78.0
2023-05-20 19:00:00,25.8,23.8,0.0,83.0
2023-05-20 20:00:00,31.5,22.7,0.0,86.0
2023-05-20 21:00:00,29.4,22.3,0.0,94.0
2023-05-20 22:00:00,30.0,24.0,0.0,83.0
2023-05-20 23:00:00,27.9,24.0,0.0,83.0
2023-05-21 00:00:00,31.4,22.7,0.0,93.0
2023-05-21 01:00:00,28.4,22.6,0.0,86.0
2023-05-21 02:00:00,29.8,23.4,0.0,82.0
2023-05-21 03:00:00,25.5,24.6,0.0,88.0
2023-05-21 04:00:00,25.3,23.4,0.0,76.0
2023-05-21 05:00:00,29.3,23.8,0.0,89.0
2023-05-21 06:00:00,30.0,22.1,0.0,80.0
2023-05-21 07:00:00,30.0,22.4,12.5,79.0
2023-05-21 08:00:00,31.3,23.1,0.0,77.0
2023-05-21 09:00:00,25.5,23.3,0.0,76.0
2023-05-21 10:00:00,25.9,22.9,0.0,85.0
2023-05-21 11:00:00,27.4,23.1,0.0,77.0
2023-05-21 12:00:00,29.1,24.0,0.0,79.0
2023-05-21 13:00:00,27.4,23.5,0.0,83.0
2023-05-21 14:00:00,25.6,23.4,0.0,93.0
2023-05-21 15:00:00,25.1,23.0,0.0,81.0
2023-05-21 16:00:00,28.5,23.8,0.0,85.0
2023-05-21 17:00:00,31.0,24.1,0.0,94.0
2023-05-21 18:00:00,25.8,23.8,0.0,92.0
2023-05-21 19:00:00,30.0,22.0,0.0,90.0
2023-05-21 20:00:00,28.0,23.6,0.0,76.0
2023-05-21 21:00:00,25.2,22.8,0.0,76.0
2023-05-21 22:00:00,28.7,23.9,0.0,91.0
2023-05-21 23:00:00,27.3,22.9,0.0,78.0
2023-05-22 00:00:00,26.4,23.9,0.0,82.0
2023-05-22 01:00:00,29.8,24.1,0.0,80.0
2023-05-22 02:00:00,27.7,22.9,0.0,75.0
2023-05-22 03:00:00,27.8,24.6,0.0,86.0
2023-05-22 04:00:00,31.9,24.9,0.0,76.0
2023-05-22 05:00:00,29.0,23.0,0.0,91.0
2023-05-22 06:00:00,29.4,22.1,0.0,85.0
2023-05-22 07:00:00,25.4,24.2,0.0,88.0
2023-05-22 08:00:00,26.2,24.3,0.0,94.0
2023-05-22 09:00:00,25.6,23.4,0.0,81.0
2023-05-22 10:00:00,31.9,23.8,0.0,91.0
2023-05-22 11:00:00,26.6,24.8,0.0,77.0
2023-05-22 12:00:00,26.6,23.2,0.0,89.0
2023-05-22 13:00:00,27.3,23.6,0.0,86.0
2023-05-22 14:00:00,28.2,22.8,0.0,77.0
2023-05-22 15:00:00,29.1,23.6,0.0,88.0
2023-05-22 16:00:00,30.0,22.7,97.0,91.0
2023-05-22 17:00:00,29.7,22.8,0.0,77.0
2023-05-22 18:00:00,30.8,24.8,0.0,92.0
2023-05-22 19:00:00,26.8,23.6,0.0,90.0
2023-05-22 20:00:00,26.7,22.1,0.0,78.0
2023-05-22 21:00:00,31.1,23.4,0.0,76.0
2023-05-22 22:00:00,29.7,24.6,0.0,79.0
2023-05-22 23:00:00,28.1,24.2,0.0,77.0
2023-05-23 00:00:00,25.6,22.4,0.0,94.0
2023-05-23 01:00:00,29.3,23.0,0.0,78.0
2023-05-23 02:00:00,25.8,24.8,0.0,82.0
2023-05-23 03:00:00,29.4,24.5,0.0,76.0
2023-05-23 04:00:00,28.7,24.6,0.0,95.0
2023-05-23 05:00:00,31.9,23.3,0.0,89.0
2023-05-23 06:00:00,26.6,22.1,0.0,89.0
2023-05-23 07:00:00,31.7,24.5,0.0,78.0
2023-05-23 08:00:00,30.6,24.6,0.0,94.0
2023-05-23 09:00:00,29.8,22.3,0.0,77.0
2023-05-23 10:00:00,31.7,22.8,0.0,84.0
2023-05-23 11:00:00,26.7,24.1,0.0,85.0
2023-05-23 12:00:00,25.8,24.6,0.0,79.0
2023-05-23 13:00:00,26.8,23.5,0.0,89.0
2023-05-23 14:00:00,25.5,23.9,0.0,94.0
2023-05-23 15:00:00,27.0,24.6,0.0,89.0
2023-05-23 16:00:00,31.1,22.5,0.0,83.0
2023-05-23 17:00:00,29.3,23.2,0.0,82.0
2023-05-23 18:00:00,31.5,24.2,0.0,87.0
2023-05-23 19:00:00,25.6,22.4,0.0,93.0
2023-05-23 20:00:00,28.4,24.0,0.0,80.0
2023-05-23 21:00:00,26.8,24.9,0.0,78.0
2023-05-23 22:00:00,26.3,22.4,0.0,79.0
2023-05-23 23:00:00,29.4,23.1,0.0,89.0
2023-05-24 00:00:00,26.4,22.8,0.0,94.0
2023-05-24 01:00:00,29.3,24.1,0.0,83.0
2023-05-24 02:00:00,32.0,22.7,0.0,93.0
2023-05-24 03:00:00,26.6,24.8,0.0,81.0
2023-05-24 04:00:00,29.4,24.7,0.0,86.0
2023-05-24 05:00:00,25.7,23.5,0.0,85.0
2023-05-24 06:00:00,26.6,24.7,0.0,94.0
2023-05-24 07:00:00,29.9,24.3,0.0,93.0
2023-05-24 08:00:00,30.4,22.2,0.0,81.0
2023-05-24 09:00:00,25.3,24.6,0.0,78.0
2023-05-24 10:00:00,28.8,24.1,0.0,86.0
2023-05-24 11:00:00,29.3,22.1,0.0,88.0
2023-05-24 12:00:00,31.6,22.7,0.0,93.0
2023-05-24 13:00:00,30.8,22.2,0.0,95.0
2023-05-24 14:00:00,27.8,24.4,0.0,90.0
2023-05-24 15:00:00,26.7,22.8,0.0,80.0
2023-05-24 16:00:00,27.1,23.6,0.0,79.0
2023-05-24 17:00:00,29.5,22.6,0.0,77.0
2023-05-24 18:00:00,31.1,23.2,0.0,84.0
2023-05-24 19:00:00,28.4,22.0,0.0,76.0
2023-05-24 20:00:00,28.3,22.7,0.0,93.0
2023-05-24 21:00:00,31.3,24.3,0.0,87.0
2023-05-24 22:00:00,27.5,24.3,0.0,83.0
2023-05-24 23:00:00,27.6,24.2,0.0,82.0
2023-05-25 00:00:00,26.5,24.2,0.0,92.0
2023-05-25 01:00:00,30.7,22.5,0.0,89.0
2023-05-25 02:00:00,27.7,22.9,0.0,77.0
2023-05-25 03:00:00,26.9,22.5,0.0,76.0
2023-05-25 04:00:00,29.4,24.2,0.0,78.0
2023-05-25 05:00:00,29.2,23.4,0.0,89.0
2023-05-25 06:00:00,26.4,22.6,0.0,77.0
2023-05-25 07:00:00,27.6,24.6,0.0,78.0
2023-05-25 08:00:00,30.6,24.6,0.0,77.0
2023-05-25 09:00:00,28.9,22.4,0.0,93.0
2023-05-25 10:00:00,30.3,23.8,0.0,75.0
2023-05-25 11:00:00,29.3,24.4,0.0,90.0
2023-05-25 12:00:00,25.3,23.9,0.0,92.0
2023-05-25 13:00:00,28.5,22.1,0.0,91.0
2023-05-25 14:00:00,31.9,22.5,0.0,91.0
2023-05-25 15:00:00,26.7,24.6,6.2,92.0
2023-05-25 16:00:00,25.3,24.0,0.0,81.0
2023-05-25 17:00:00,30.7,23.7,0.0,90.0
2023-05-25 18:00:00,30.9,22.3,0.0,77.0
2023-05-25 19:00:00,31.1,22.5,0.0,82.0
2023-05-25 20:00:00,27.9,24.2,0.0,83.0
2023-05-25 21:00:00,25.4,22.2,0.0,92.0
2023-05-25 22:00:00,31.1,24.4,0.0,93.0
2023-05-25 23:00:00,30.9,24.5,0.0,90.0
2023-05-26 00:00:00,26.9,24.1,0.0,91.0
2023-05-26 01:00:00,25.1,24.7,0.0,87.0
2023-05-26 02:00:00,30.6,23.7,0.0,81.0
2023-05-26 03:00:00,30.2,22.5,0.0,92.0
2023-05-26 04:00:00,30.1,23.2,0.0,82.0
2023-05-26 05:00:00,28.0,24.2,0.0,95.0
2023-05-26 06:00:00,30.6,22.9,0.0,95.0
2023-05-26 07:00:00,26.4,23.1,0.0,92.0
2023-05-26 08:00:00,25.9,24.5,0.0,76.0
2023-05-26 09:00:00,28.5,23.3,0.0,76.0
2023-05-26 10:00:00,31.2,22.0,0.0,82.0
2023-05-26 11:00:00,30.0,24.9,0.0,90.0
2023-05-26 12:00:00,25.8,22.7,0.0,84.0
2023-05-26 13:00:00,28.5,23.2,0.0,81.0
2023-05-26 14:00:00,29.0,22.2,0.0,77.0
2023-05-26 15:00:00,27.5,22.3,0.0,93.0
2023-05-26 16:00:00,27.3,22.8,0.0,93.0
2023-05-26 17:00:00,30.3,22.1,0.0,85.0
2023-05-26 18:00:00,27.6,24.8,0.0,81.0
2023-05-26 19:00:00,27.3,22.7,1.6,76.0
2023-05-26 20:00:00,31.0,23.5,0.0,87.0
2023-05-26 21:00:00,28.7,22.6,0.0,78.0
2023-05-26 22:00:00,27.3,23.1,0.0,93.0
2023-05-26 23:00:00,25.6,23.8,0.0,80.0
2023-05-27 00:00:00,28.8,24.8,0.0,94.0
2023-05-27 01:00:00,25.9,22.6,0.0,77.0
2023-05-27 02:00:00,30.1,24.3,0.0,75.0
2023-05-27 03:00:00,29.3,22.8,0.0,85.0
2023-05-27 04:00:00,31.2,24.4,0.0,75.0
2023-05-27 05:00:00,29.9,24.5,0.0,93.0
2023-05-27 06:00:00,29.7,23.0,0.0,92.0
2023-05-27 07:00:00,27.2,23.5,0.0,78.0
2023-05-27 08:00:00,31.5,24.4,0.0,86.0
2023-05-27 09:00:00,31.4,23.3,0.0,85.0
2023-05-27 10:00:00,29.6,22.0,0.0,79.0
2023-05-27 11:00:00,31.4,22.5,0.0,75.0
2023-05-27 12:00:00,31.3,24.7,0.0,75.0
2023-05-27 13:00:00,26.9,24.7,0.0,77.0
2023-05-27 14:00:00,27.7,23.2,0.0,83.0
2023-05-27 15:00:00,29.6,22.7,0.0,92.0
2023-05-27 16:00:00,28.6,24.4,0.0,76.0
2023-05-27 17:00:00,31.0,23.5,0.0,93.0
2023-05-27 18:00:00,25.6,23.6,0.0,90.0
2023-05-27 19:00:00,30.3,22.2,0.0,80.0
2023-05-27 20:00:00,25.4,24.8,0.0,83.0
2023-05-27 21:00:00,31.6,22.1,0.0,91.0
2023-05-27 22:00:00,31.8,22.5,0.0,95.0
2023-05-27 23:00:00,26.1,23.4,0.0,79.0
2023-05-28 00:00:00,31.5,24.3,0.0,79.0
2023-05-28 01:00:00,25.2,24.3,0.0,79.0
2023-05-28 02:00:00,27.1,23.6,0.0,85.0
2023-05-28 03:00:00,28.2,23.1,0.0,86.0
2023-05-28 04:00:00,26.8,22.6,0.0,78.0
2023-05-28 05:00:00,28.1,24.2,0.0,78.0
2023-05-28 06:00:00,25.1,22.8,0.0,75.0
2023-05-28 07:00:00,25.8,24.5,0.0,79.0
2023-05-28 08:00:00,29.7,22.9,0.0,78.0
2023-05-28 09:00:00,31.3,22.2,0.0,83.0
2023-05-28 10:00:00,26.7,22.9,0.0,85.0
2023-05-28 11:00:00,26.8,24.5,13.8,80.0
2023-05-28 12:00:00,28.3,24.6,0.0,82.0
2023-05-28 13:00:00,26.3,23.4,0.0,88.0
2023-05-28 14:00:00,29.8,24.3,0.0,76.0
2023-05-28 15:00:00,25.9,23.5,0.0,95.0
2023-05-28 16:00:00,26.0,24.4,0.0,79.0
2023-05-28 17:00:00,28.4,23.0,0.0,79.0
2023-05-28 18:00:00,27.6,24.1,0.0,78.0
2023-05-28 19:00:00,29.8,24.1,0.0,81.0
2023-05-28 20:00:00,29.8,23.9,0.0,87.0
2023-05-28 21:00:00,26.8,22.6,0.0,78.0
